content,labels
"1. Nhân viên giao hàng nhiệt tình, vui vẻ
2. Tủ lạnh mới đẹp, làm lạnh tốt. Sử dụng mới 1 ngày nên chưa đánh giá hết đc",5
Giao hàng rất tốt cám ơn tịi,5
"Đã nhận tủ lạnh, rất hài lòng, nhưng nếu thấy trực tiếp mình sẽ chọn màu xám chứ không lấy màu đen này.",5
"Lạnh và chạy khá êm, ổn trong tầm giá. Nhân viên giao hàng nhiệt tình!",5
rất tốt,5
"mới, đẹp, giao nhanh",5
Tủ đẹp,5
"Giao đúng thời gian
Máy tốt
Lớn. Dễ sử dụng",5
giao hàng nhanh vs ok,5
"Tủ đẹp rộng rãi, nhưng tiếc là nhãn năng lượng chỉ có 3 sao, và lại ko có khay làm đá tự động (dòng 380L 9tr của Samsung cũng đã có tính năng này). Ngăn đá rộng rãi, tại nguyên cánh tủ bên trái là ngăn đá luôn tha hồ trữ đồ. Bạn nhân viên giao hàng siêu lẹ làng luôn, bạn hăng hái :)) năng nổ đến không thể cản nổi. Làm xoèn xoẹt nhanh chóng lắm.",4
"tủ lớn, tha hồ đựng đồ.",5
"Âm thanh tốt, hình ảnh tốt độ nét cao. Mỗi tội không có mục chat với shop để giải đáp thắc mắc. Không thể kích hoạt bảo hành điện tử như hướng dẫn. Lúc mua Có gói BH tiki mà tìm ko thấy.",5
"Tivi đúng quảng cáo, giảo hàng nhanh. Nếu ai muốn mua và cần đánh giá chi tiết thì xem video theo link: https://youtu.be/sBb9hFPkRDM",5
Ok,5
Ti vi kh tải đc VTV go. Xem qua anten hay bị mất tín hiệu.,3
"Giao hàng chính hãng, dùng tốt, tuy nhiên dung tích bình nhỏ nên những hôm trời lạnh tắm được 1 lát đã hết nước nóng. Phù hợp gia đình 2,3 người.",5
"Dùng oke tốt, mỗi tội thợ lấy thêm 300k chẳng hiểu kiểu gì 🤣🤣🤣🤣",5
"Bình nhìn đẹp chưa lắp đặt nhìn chung hài lòng, với sản phẩm và giao hàng siêu tốc.",5
"Dùng ok, nóng nhanh",5
"Hàng chính hãng mới, rất ưng ý",5
"giao nhanh, sản phẩm ok, giá tốt",5
"Sản phẩm giống hình, đẹp và đâng tiền",5
"Giao hàng nhanh, đống gói cẩn thận, dùng được một thời gian thấy sản phẩm tốt. Người lắp đặt đến sau 1 ngày, giao không tặng kèm dây ống nước nên phải mua thêm bên ngoài. Nếu được tặng luôn dây sẽ đánh giá 5* cho full service",4
"Tiki báo giá một đường, tới lắp đặt tính thêm giá 1 nẻo. Phí mắc hơn giá thiết bị gần gấp 3 lần. Gọi hotline hỗ trợ khách hàng cũng nói tới nói lui đủ thứ không giải quyết được gì. Tốn thêm 2 ống nước 300k với bộ ti 350k. Một người tự xưng là đội trưởng lắp đặt thì gọi lại dạy đời nữa chứ. 1sao từ nhân viên cho tới hỗ trợ khách hàng",1
rat ok nhung cho 4 sao thôi vì ko bk có bền ko nên tạm thoi đánh giá vậy thôi,4
"Chính sách bán hàng rất tệ, tôi khuyên mọi người không nên mua sản phẩm trên Tiki nữa, vừa đắt vừa phải rước bực vào người.",1
Chất lượng có vẻ ổn phụ kiện đi kèm đầy đủ ... Độ bền chờ dùng mới biết,4
Vui lòng gởi hóa đơn. Tôi chưa nhận được hóa đơn cho đơn hàng này.,3
"Thợ lắp đặt miền phí, mà tính 2 dây nối 330.000.",1
Không có hỗ trợ lắp đặt như đã đăng,3
"Giao hàng nhanh, đúng hẹn, tuy nhiên BP lắp đặt đến hơi muộn 2-3 tiếng.
Máy hoạt động tốt sau khi lắp đặt hoàn thiện, hi vọng bền bỉ lâu dài ^^",5
"Giáo nhanh, Lắp ráp tận tình",5
Giao hàng đúng sp và đúng giờ,5
"Giao hàng nhanh, hàng đúng nhãn. Chưa dùng nên chưa biết chất lượng.",5
"giao hàng nhanh, sản phẩm chất lượng rất tốt, giữ nhiệt lâu. Nước 2 ngày sau vẫn nóng!",5
"Mới nhận hàng, chưa lắp nên chưa có chi tiết 
tuy nhiên sơ bộ thấy là hàng chính hãng nên chắc là cũng ok thôi",5
lắp đặt và giao hàng nhanh. k có j phàn nàn,5
"giao hàng đúng thời gian, chưa lắp dùng nên chưa đánh giá đc chất lượng. Bạn giao hàng nhiệt tình",5
"hàng mới, nguyên hôp... nhưng có hiện tượng bị tháo ra sửa chữa (cái này chỉ là phỏng đoán, ko chắc chắn). tại thấy có nhiều vết cậy sước, khe hở khá lớn(chắc lô có vài ba cái, ai xui thì dính thôi). còn về chất lượng sp dùng thử thì thấy bình nóng nhanh, giữ nhiệt tốt (tắt từ tối qua để qua đêm sáng nay dậy vẫn còn nước nóng để dùng).",4
"Nhân viên lắp đặt tên Dư. Nhiệt tình, cẩn thận.
Hàng nhận fullbox
nice",5
"Thợ lắp đặt ok, máy hoạt động tốt !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",5
Sản phẩm hiện sử dụng tốt. Hài lòng về chất lượng sản phẩm.,5
cũng được,5
Chưa lắp thử. Chờ hoài không thấy ai lại lắp đặt,5
giao nhanh,5
"Nhân viên lắp đặt nhiệt tình, vật tư ống cấp + đầu nối 220k cũng hợp lý",5
Chua dùng nhung chắc là ok,5
Đạt chuẩn 5 sao,5
tốt,5
Giá tốt,5
Good,5
Lắp đặt tệ. Hư hỏng & mất 4-5 tiếng đồng hồ để lắp đặt. Đội ngủ lắp đặt kém chất lượng. Nên cân nhắc Nguyễn Kim. Lắp đặt chuyên nghiệp. So với giá dịch vụ lắp đặt và giá sản phẩm. Nguyễn Kim là an toàn nhất. Sai lầm với Tiki,1
"Giao hàng siêu nhanh. Model cũ, 1 đèn báo đang đun nhưng ko quan trọng. Chưa dùng nên chưa đánh giá chất lượng đc.",4
"không thấy tặng kèm dây cấp, Ship giao hàng sớm 2 ngày nhưng k gọi trước, đến nhà rồi mới gọi làm chạy thục mả từ cty về nhà để nhận. Xong cũng không giao đến tận nhà, bảo mình đi xe ra chở vào 🙄",4
"máy mới hoạt động tốt tuy nhiên vật tư lắp đặt quá mắc so với giá thị trường, máy mua hơn 2tr mà vật tư lắp đặt đã 550k. Đề nghị Tiki làm việc lại với bộ phận lắp đặt.",2
"sản phẫm giao siêu tốc. dịch vụ nhanh, giá ổn so với thị trường",4
"Nhìn giống như bị gỡ ra ráp lại.Giá đỡ, ống nối thêm 440k nữa",1
"Sản phẩm chất lượng như cam kết.
Tuy nhiên, khâu giao hàng chậm hơn dự kiến.
Không có người lắp đặt!
Shop phân phối sản phẩm thì nên quan tâm đến vấn đề này",3
"Giao hàng hơi chậm, lúc giao không lắp đặt luôn. gọi lên tổng đài thì mới biết là ngoại thành ko đc dịch vụ Tikipro",3
"Máy chạy ok, còn bền hay ko thì sau tg mới biết được. Nhưng bán máy mà không kèm phụ kiện, phải đóng thêm 360k tiền mua phụ kiện",4
"Lắp vô mà đường nóng ko ra nước, nhờ bên tiki liên hệ hỗ trợ lại dùm",1
"Giao hàng nhanh gọn lẹ;

Gói dịch vụ đi kèm ko thấy hẹn giờ lắp đặt",4
"sản phẩm tốt, giao hàng nhanh",4
Vừa lắp đặt nhưng không có điện,1
Bình thường,3
"Lúc đầu mua máy không kỳ vọng quá cao vì giá máy khá rẻ mà lại còn là lồng ngang. Nhưng sau khi sử dụng 2 tuần thì phải đánh giá là máy chạy rất êm, tiết kiệm nước so với máy giặt cửa trên rất nhiều.
Đã thế Tiki lại giao hàng rất rất nhanh, mình đặt 12h trưa hôm trước, 15h chiều hôm sau đã được giao tới nơi (mình ở Hà Nội). Nhà mình ở tận tầng 4 chung cư cũ không có thang máy, nhưng 2 anh shipper rất nhiệt tình vận chuyển lên tận nhà luôn. Đến 18h thì có người đến hỗ trợ lắp đặt.
Rất high recommend mn mua máy này nha!",5
"Giao hàng nhanh, vc vào nhà tận trong ngõ, ok
Lắp đặt có nhân viên gọi hỗ trợ, nhưng khá đơn giản nên mình tự lắp luôn
Dùng hơn 1 tuần rồi thì thấy máy êm, dùng ổn trong tầm giá.
Nhớ là phải nhờ thợ lắp, đừng tự lắp nhé",5
"Máy màu đẹp, mới giặt thử 2 lần thấy êm, ít tiếng ồn
Nhân viên giao hàng và lắp đặt nhiệt tình, cẩn thận",5
Tiki giao nhanh. Máy chạy êm. Giặt sạch. Giá lại rẻ nữa. Hi vọng máy bền,5
"máy chạy êm, 
kính cửa hơi tối nên khó quan sát",5
Tốt,5
Nhận hàng hơn 1 tuần nhưng chưa thấy nhân viên liên hệ để lắp đặt.,3
"Tủ dùng thích, màu đẹp và sang lắm",5
Giao hàng và lắp đặt đúng hẹn. Đang dùng và thấy rất ổn!,5
"sản phẩm đẹp,nhân viên giao hàng nhiệt tình",5
Rất tốt,5
"Tủ lạnh khá ổn, cánh hơi bám vân tay khi sử dụng. Sp trong tầm giá. Độ bền phải sử dụng thêm mới biết được",4
"sấy khá ổn, rất hữu dụng trong mùa mưa",5
"Tủ lạnh chạy êm cực luôn á, đến nỗi không nghe tiếng máy chạy mình còn tưởng hư hay không hoạt động nữa. Hệ thống làm mát ngăn dưới và làm lạnh ngăn trên rất nhanh và hiệu quả luôn. Tủ lạnh mình thấy không có bị quá mùi á nên sau khi để 5 tiếng cho khí gas ổn định thì mình cấm điện không tải thêm 5 tiếng nữa là bỏ đồ vào được rồi á. Ban nào kĩ thì có thể để thời gian lâu hơn cũng được nè",5
"Tủ đẹp, cửa tủ chắc chắn. Ở trọ hay nhà nhỏ 1-2 người là hợp lý, dung tích vừa đủ. Nên mua e này (130L) hơn là loại inverter (208L trở lên) để ít tốn điện hơn nếu nhu cầu sử dụng không nhiều",5
Tủ đẹp như quảng cáo. to hơn mình nghĩ vì lần đầu tiên mua tủ lạnh. bên trong ổn. đang để 3h mới gắm điện nên không biết có lỗi gì k. có gì đánh giá sau ạ. tủ lạnh nên mua ạ,5
"Mình mới nhận sản phẩm, chưa biết chất lượng như nào, nhưng anh shipper rất nhiệt tình, 1 mình mang tủ lên lầu 2.",5
"Tủ nhỏ gọn, chạy êm, làm lạnh nhanh.",5
"Một nghìn sao cho anh shipper ạ. Anh shipper siêu siêu nhiệt tình, lịch sự, mang lên đến tận phòng không cho mình đụng tay giúp luôn á. Tủ đẹp, chắc chắn, mai dùng thử mới biết được chất lượng",5
"tủ chạy êm, màu đen sang trọng, mới đầu thì nóng nhưng từ từ nó mát. tủ để mức min mà làm đá nhanh vãi cả làng. xài 2 ng là bao thoải mái. nhân viên giao hàng cute phô mai que quá chuẩn 5 sao lun. ảnh rinh lên lầu 3 phụ chồng mình mà chồng mình thì thở như trâu còn ổng thì mặt tươi roi rói.",5
"Tủ đẹp, mình chưa sử dụng nên chưa đánh giá chất lượng được.Nhưng rất cảm ơn Tiki đã hỗ trợ giao hàng sớm trước hạn giúp mình khi phường có thông báo phong tỏa. Cảm ơn nhân viên giao hàng rất nhiệt tình, giúp mình mang vào tận nhà và hướng dẫn, kiểm hàng rồi mới đi dù sát giờ phong tỏa phải chạy xe cho kịp",5
"Shipper rất nhiệt tình, giúp mình khiêng lên tới tầng 3 không có thang máy luôn. Tủ làm lạnh nhanh, mình cắm từ chiều giờ thấy hoạt động êm và okie lắm. Tủ thấp, 130l nhưng to hơn mình nghĩ. Dùng 2-3 người là ok lắm nè.",5
xài ổn trong tầm giá.mình xài được hơn 1th.máy chạy có hơi ồn nhẹ nhưng không ảnh hưởng lắm. lâu lâu có nghe tiếng động lạ tầm 1ph rồi hết.để nhiệt độ ở mức thấp 1 nên cũng k hao điện nhiều,5
"Ninja van vận chuyển bằng xe tải, họ làm hết mình trả tiền thôi. Tủ lạnh đen bóng đẹp. Dùng phòng trọ 2 người oki. Để hơn 1 ngày mình mới cắm điện. Cắm 30 phút ngăn đông đã lạnh rồi. không phải inverter nên mình nghĩ khá tốn điện đấy.",5
"Dịch vụ rất tốt, cầu thang chỗ trọ mình gập ghềnh dã man mà bên vận chuyển mang tới tầng 3 cho mình luôn. Về hiệu suất thì mình mới cắm thử tầm 1 tiếng, ngăn đông với ngăn mát đều để mức thấp nhất mà lạnh sảng hồn luôn :))) tiếng êm ru, nchung ngoài vụ hơi to so với cái phòng mình ra thì còn lại hoàn hảo",5
"mới mua về chưa sử dụng nên chưa biết chạy okee không nhưng 1000 điểm cho anh shipper ạ, mang giúp mình lên tận lầu 3 lun 🥲 cám ơn anh thiệt nhìuuuu tiki dịch vụ 💯 điểmm",5
Tủ rất ola. Xinh. Xài không ồn. Phù hợp xài cho 2-3 người.,5
"tủ lạnh với giá này thì cũng không đòi hỏi nhiều, cơ mà tủ nhẹ nên đóng tủ cản thấy không có chắc. nói chung cũng được, cơ mà cty mình không có con trai mấy chị em phải phụ anh giao hàng khiên lên.",5
"Vừa nhận hàng, giao trong Tp nhanh tối qua đặt mà trưa nay đã có. Để xài r đánh giá sau, a giao hàng cũng dễ thương",5
"Anh shipper rất tận tình. Mình đang cách ly tại nhà và hẻm nhỏ nên xe tải không vào được. Shipper đã hỗ trợ đẩy tủ lạnh hơn 100m từ chốt vào nhà giúp mình, rất cảm ơn anh!",5
"tủ chạy êm, màu đen sang trọng. dịch nhưng vẫn được anh shipper bưng giùm lên lầu 3. hài lòng lắm",5
"Tủ đẹp, màu đen nhám hơi bám vân tay nhưng sang trọng. Cao tới cổ vừa đủ cho 2 người, làm lạnh nhanh",5
"Mình để mức thấp nhất nhưng làm lạnh nhanh quá trời, shipper một mình giao lên tầng 2 nhiệt tình lắm luôn",5
"Vừa được giao tới, giao rất nhanh đặt 1 ngày là có. Tủ có vẻ tốt, hợp lý cho sinh viên và còn được lắp đặt miễn phí 😁",5
"Nội ngoại thất rất ok
4h nữa mới dc sài nên chưa nói k dc 
Ship giao hàng rất chuyên nghiệp",5
"do phòng mình chỉ có 10m2 nên buổi tối nghe tủ chạy rất to, làm lạnh nhanh,cho 5 sao vì tiki giao hàng nhanh nhé, còn về tủ, thì tiếng kêu to ko êm",5
"Giao hàng nhanh
Nhân viên giao hàng rất nhiệt tình , khiêg lên lầu 3 mà mặt vẫn tươi cười 
Tủ lạnh mới 100% lun ,  đôg đá nhanh , chạy rất êm.",5
"tủ đẹp, nhỏ gọn cho 1-2 người, máy chạy êm ru bà rù 😅😅😅 shipper nhiệt tình, sẽ giới thiệu cho bạn bè hihi",5
"Đẹp, rẻ",5
"Giao hàng đúng hẹn.
Shiper không thân thiện lắm nhưng cũng không vấn đề.
Tủ lạnh mới cắm điện từ qua đến nay. nói chung là ổn =))",5
"Giao hàng tốt, chất lượng sử dụng rồi mới biết.",5
Phía sau ko được bọc kín máy. Hơi sợ rò rỉ điện. Sau 1 tháng tủ dùng vẫn ổn. Làm lạnh tốt,5
"hàng giao rất nhanh, nhân viên lắp đặt thân thiện và nhiệt tình, mình rất thích",5
"Tủ ổn, hơi bám dấu tay vào cửa, nói chung khử mùi tốt",5
"Giao hàng nhanh đúng hẹn thân thiện,đóng gói cẩn thận màu rất đẹp OK máy mới chạy nghe êm rất hài lòng ???",5
Sử dụng tạm thời vẫn ổn,5
"Mua được 10 ngày rồi nay đánh giá. Tủ hoạt động tốt, không ồn. Ngoại hình cũng khá đẹp shop nhé",5
"Giao hàng nhanh, nhân viên giao hàng hướng dẫn, hỗ trợ hết mình, 5 sao cho service Tiki.",5
"A shipper dễ thương và nhiệt tình, sản phẩm nhìn rất đẹp, nhưng chưa sd nên ko biết thế nào",5
"tủ lạnh làm lạnh nhanh, màu sắc trang nhã, shipper tận tình phụ mình mang lên tầng 3, giao hàng rất nhanh trong nội thành, rất nên mua luôn",5
"Nhân viên giao hàng nhiệt tình, mua từ cuối tháng 2 dùng tới giờ là cuối tháng 4 rồi và chưa thấy mắc lỗi gì.",5
chất lượng 👌,5
"Mình xài cũng được gần một tháng, hài lòng chứ không có gì thất vọng nha",5
"Shipper quá nhiệt tình. Làm mọi thứ không cho mình đụng tới luôn, di chuyển lên tầng 3, anh shipper nói nhẹ lắm ảnh tự làm hết.
Tủ lạnh hoạt động tốt, êm không gây tiếng ồn",5
"Hàng chính hãng, freeship tận nơi và shipper vác lên lầu 2 cho mình luôn, giá rẻ hơn các trung tâm điện máy nhiều",5
"Giao hàng nhanh, nhân viên nhiệt tình, tủ nhìn khá oke. Đang chờ ổn áp rồi sử dụng.",5
"Tủ đẹp, chắc chắn. Anh giao hàng dễ thương, hướng dẫn kỹ càng.",5
đang chờ 3 tiếng cắm điện nhưng vì anh giao hàng quá là dễ thương mang lên tận lầu 2 cho mình nên mình đánh giá lun 5 sao,5
"Tủ đẹp, chạy êm, làm đá nhanh, rất hài lòng với chất lượng và dịch vụ",5
Giao hàng rất nhanh và đúng hẹn,5
sử dụng được 1 tuần. làm lạnh nhanh. rất hài lòng,5
Tủ giao nhanh. Có điều lớp đen bọc phía sau tủ lạnh bị hở nên nhìn như bị rỉ sét. Có báo Tiki nhưng dịch nên chưa đến dc,5
"đã nhận hàng, nhân viên nhiêt tình, đăng kí bảo hành dễ dàng. để sài thời gian xem sau rồi đánh giá lại",5
"Chạy khá êm, k quá ồn, tủ nhỏ gọn phù hợp ở ít người ít nấu nướng như mình",5
tiki bán rẻ dv giao hàng tốt đúng giờ hẹn. chưa biết chế độ bảo hành sẽ ntn. mong là tủ dùng bền k f đụng đến bảo hành,5
"Nhỏ gọn, tiện lợi",5
Giao máy đúng giờ! Máy chạy khá êm,5
sản phẩm rất tốt mk xài đc gần 1 tháng rồi 😍😍,5
"tốt , đóng gói kĩ , giao đúng ngày",5
"sp ổn. chưa biết bền k. Máy im, làm lạnh nhanh",5
"Tủ màu đen rất ưng lun ạ, ko tốn điện và thích hợp cho người độc thân hoặc 2 người dùng",5
"Tủ đẹp, giao hàng nhanh , hiện tại sài êm.",5
Tủ giao nhanh như đã hẹn nhân viên nhiệt tình tủ giống hình còn chưa sử dụng nên chưa biết thế nào,5
"Giao hàng nhanh, phục vụ tốt, sản phẩm đẹp",5
mới vài k biết có hao điện không. ủng hộ 5 sao,5
"giao hàng nhanh, đúng hẹn, vận chuyển cẩn thận.",5
"Thời gian khá nhanh, chờ sử dụng để có thể biết hiệu quả thế nào.",5
"Tủ lạnh hoạt động tốt, kiểu dáng đẹp",5
"Tủ phù họp với sv, cá nhân và gd nhỏ",5
mới sài đc mấy ngày cảm thấy rất ok đang dịch mà anh giao hàng rất nhiệt tình rất hài lòng.,5
"sản phẩm đẹp , chất lượng , giá tốt",5
ship dể thương chưa xài chưa biết nhưng đẹp,5
"Tủ nhìn đẹp, chắc chắn. Để dùng thử 1 t.gian mới biết ngon ko",5
Okie lắm,5
Đang dùng thấy cũng ổn,5
Tủ okay. Mẫu mã đẹp. Để được nhiều đồ. Phù hợp cho ở 1 mình.,5
"vì vận chuyển lên cầu thang trọ mình cực quá nên mình cho thêm anh shipper 100k
tủ lạnh chạy êm nha mng",5
"Tủ lạnh đẹp, giao hàng ok, anh ship phụ khiêng lên tầng 2 giúp mình. Trước mắt xài ổn đợi xài thêm thời gian xem sau",5
chưa cắm điện nhưng thấy đẹp ok nè,5
"Màu sắc đẹp, hoạt động êm",5
Giao hàng nhanh sản phẩm thì mới dùng nên cũng chưa đánh giá được chất lượng ?,5
"đôi lúc tủ kêu rột rột, chạy oke làm lạnh nhanh",5
"Sản phẩm đẹp, nhân viên giao hàng rất nhiệt tình",5
"Hơi ồn, đẹp, hơi nhỏ",5
Ổn so với giá. Mà tủ lạnh hơi ồn xíu,5
"Sản phẩm không có thông tin điện năng tiêu thụ, cần mua gấp nên k thể nhắn tin hỏi tiki được, mua r mới biết mộtnngayf nó tiêu thụ hết 2kí điện, khá tốn điện. Mua hàng black friday nên giá rẻ hơn thị trường, chưa tới 3.3tr. Hàng nhận được bề ngoài đen bóng khá đẹp, lần đâu tiên sử dụng tủ lạnh nhỏ xíu như vậy, bề ngang 46.5cm, cao khoảng 121.5cm. Cửa của ngăn đông có khay khá nhỏ và cạn, nhựa màu trắng, không phải đen như web đăng tải, bên phải tủ có qr code zalo bảo hành điện tử, chưa kích hoạt.",4
"Chất lượng tốt, giao hàng nhanh. Dễ lắp đặt.",5
"tủ lạnh ok, k ồn. làm lạnh nhanh, đẹp phù hợp với gia đình nhỏ",5
sau tgian sd gần 2 tháng sp hđ bt sẽ tiếp tục ủng hộ shop,5
"Tủ lạnh nhanh , giao càng cực nhanh đặt hôm nay mai có liền",5
Tủ lạnh khá ok,5
như ko có giấy bao hanh,5
tủ lạnh đẹp còn độ bền thì xài lâu mới biết tiki tốt quá,5
"tủ lạnh đẹp, chất lượng hoàn thiện tốt vs giá tiền",5
"sản phẩm tốt, giao nhanh",5
sử dụng ok,5
Nhân viên giao hàng lịch sự thân thiện và chuyên nghiệp. NV CSKH quá ok,5
ok ok,5
Sản phẩm tốt,5
sp mình sd được 1 tuần rồi ...ok nhé .. chúc mừng shop,5
"nhỏ gọn, vận chuyển giao nhanh trong mùa dịch.",5
"Giao nhanh, tủ lạnh không có inverter nên khá tốn điện.",5
Đã Xài dc 3 tháng giãn cách thấy oke ko có hư gì,5
Tủ lạnh đẹp đúng mẫu mã.,5
đang dùng tốt,5
"Lên đơn hơi chậm, giao hàng ok",5
Giao hàng đóng gói rất cẩn thận.,5
Hơi ồn chút nhưng mình hài lòng,5
"Sản phẩm ok shipper nhiệt tình, nên mua nhé mọi người",5
tủ đẹp,5
Hàng tốt,5
"mới lắp hôm qua, ok nè",5
"Gọn nhẹ, làm lạnh nhanh, vuông vức dễ sắp đặt.",5
"Tủ lạnh gọn nhẹ, làm lạnh cũng khá tốt",5
Nhân viên giao hàng (của Best) nhiệt tình.,5
Nhân viên lịch sự,5
"Tủ lạnh dùng rất tốt, giá rẻ",5
Cl tốt,5
đẹp.,5
Quá là ưng luôn. Shipper nhiệt tình chỉ cách xài,5
Xin sô đt gọi khi cần bảo hành,5
sản phẩm đẹp,5
Gọn đẹp,5
"Mẫu đẹp, hàng chất lượng",5
hàng tốt,5
"ok ,rất tốt, rất hài lòng",5
"Tủ đẹp,gọn, chạy êm",5
Like,5
Sản phẩm ok,5
Ok đấy . Máy chạy êm,5
GOOD,5
Mới Sài ok,5
Hàng rất OK,5
Sản phẩm tốt.,5
gud,5
úduhd,5
tủ dùng khá tốt,5
Chất lượng ok!,5
Vừa ý!!!,5
Khá okay,5
rất tốt,5
tot,5
ok,5
Sd tot,5
good,5
👍,5
i love it,5
"xài ổn, nhỏ gọn",5
"Sản phẩm và cách chăm sóc khách hành của tiki lẫn aqua quá tệ. Sản phẩm mia về bị ra nước với đổ mồ hôi, gọi lên tiki nhờ kiểm tra, đổi máy mới thì bắt phải gửi mail lòng vòng các hồi. Xong chờ 3 ngày trời từ tiki chuyển thông tin gì đó qua aqua như thế nào rồi phải đơii thêm 5 ngày nữa mới báo xuống. Trong khi tủ ở nhà thì chảy nước, không dám xài. Aqua kêu gò vấp không được qua do cty không cho qua trong kho hò vấp hiện giờ không còn cách ly theo chỉ thị 16 mà cách ly theo chỉ thị 15 giống toàn thành phố và hẻm nhà mình cũng không thuộc diện đang phong toả hay cách ly gì cả. Bây giờ viết phản hồi và mòn vẫn phải đợi 3 ngày nữa aqua mới cho người qua kiểm tra. Nhân viên aqua thì mấy lịch sự, cắt ngang cuộc nói chuyện với khách. Trải nghiệm cực kỳ cực kỳ tệ.",1
Máy chạy êm,5
"Bạn giao hàng Tiki rất nhiệt tình. Đợi mình làm về, khiêng lên lầu 1 rất vui vẻ..
Tủ đẹp, nhỏ gọn phù hợp 1-2 người dùng. Tủ hoạt động, có tiếng hơi ồn nhưng không đág kể. Sau 6 tiếng nhận hàng, bóc keo xanh ra thì có vết xước như hình, không biết có ảnh hưởng gì đến chức năng không 😥😥",4
"Không nói đến sản phẩm, mình đánh giá chính sách bán hàng của TIKI tệ. Mình không được hỗ trợ về việc lắp đặt. Trong HDSD có phần nối đất để đảm bảo an toàn không bị điện giật. Mình có gọi lên tổng đài thì được phản hồi là Tiki không hỗ trợ cho kỹ thuật đến nhà lắp đặt phần này. Phòng mình ở là nữ, không ai biết kỹ thuật lắp đặt nối đất ntn cả. Kể cả việc giao hàng cũng vậy, nữ tụi mình phải phụ vác đồ lên lầu 3 thang bộ cùng với shipper.
Mình mua hàng Tiki cũng nhiều. Nhưng hỗ trợ KH như vậy thì chắc mình không quay lại nữa.",1
"Khi được giao hàng, tôi đã làm theo hướng dẫn là chờ sau 2 giờ đồng hồ mới cắm điện và chờ 10 tiếng là có thể sử dụng, tuy nhiên bây giờ đã hơn 24 tiếng nhưng tủ vẫn không lạnh, mong cửa hàng hỗ trợ, nếu sản phẩm bị lỗi tôi có nguyện vọng đổi trả sản phẩm. Xin cảm ơn.",1
"Giao hàng tiki pro mà nhân viên chỉ giao tới để đó, ko lắp ráp gì ạ?. 
Nếu ko lắp ráp thì có thể cho ngta hướng dẫn lắp ráp, có dây âm tường hay ko chứ ạ. 
Nhân viên gh nói 8h sau mới cắm điện, vì sao lại cần 8h vậy ạ?
_______________
Đã nhận được hỗ trợ từ tiki.",4
"Mình đặt hàng thì báo 10 ngày sau giao, tới ngày giao vẫn không thấy động tĩnh gì, mail hỗ trợ thì không thèm rep. Tới lúc gọi lên tổng đài thì mới báo là có vấn đề với kho rồi rep lại mail? Sản phẩm dùng ổn nhưng thực sự khó chịu với dịch vụ cskh của tiki lần này.",2
NHÂN VIÊN TỔNG ĐÀI TIKI CÓ THÁI ĐỘ RẤT KÉM KHI TÔI ĐANG HỎI VỀ VẤN ĐỀ XUẤT NHẦM HOÁ ĐƠN VỀ CÔNG TY THÌ BẠN NÀY BÁO KHÔNG HỖ TRỢ. TÔI CÓ LÀM NGHIỆP VỤ KẾ TOÁN NÊN TÔI BIẾT CÓ THỂ XUẤT LẠI HOÁ ĐƠN NẾU XUẤT NHẦM ĐƯỢC. ĐAG TRAO ĐỔI BẠN NÀY NGẮT CUỘC GỌI NGANG VÀ KHÔNG MUỐN TIẾP NHẬN THÔNG TIN. TÔI NGHĨ 1 DOANH NGHIỆP LỚN THÌ NÊN TỬ TẾ KHI KHÁCH HÀNG CÓ YÊU CẦU HỖ TRỢ CHỨ KHÔNG NÊN ĐỂ NGƯỜI TA ĐÁNH GIÁ KÉM VỀ THÁI ĐỘ NHƯ VẬY. ĐỀ NGHỊ TIKI XEM LẠI BẠN NHÂN VIÊN TỔNG ĐÀI. TÔI CÓ GỌI VỀ ĐƠN HÀNG NÀY.,1
"Tủ lạnh để qua 1 đêm không đông nổi 1 cục đá trong vỉ nhựa kèm theo máy là sao vậy??
Ngăn mát chỉnh max lên mà không khác nào nhiệt đồ phòng???
Nhân viên gọi lại cho mình để hỗ trợ được không?",1
"Không biết do số mìn xui hay sau 😎 ai ai cũng khen mấy anh giao hàng :))) còn mìn gặp ngay ông chú khó chịu vl. Mang hàg đến đâu la làng đến đó "" ôi mệt quá "". Đến khi tiền thừa kêu khỏi thói lại thì kêu là "" thích nhất khúc này "" 🙃",1
"tủ lạnh có vấn đề gì đó, tủ lạnh quạt rất mạnh và lạnh, mặc dù mình để min rồi, đồ ăn tủ mát cũng muốn đóng băng luôn, mình không thể gọi điện cho tiki để yêu cầu bảo hành. yêu cầu tiki liên hệ lại để hỗ trợ giúp mình ạ",2
"Mình sử dụng cũng đc mấy bữa rồi nên nay đánh giá, nhìn chung mình thấy tủ khá đẹp, làm lạnh nhanh, bữa đâif thì tủ kêu k to lắm, nhưng mấy nay mình thấy hình như kêu to hơn xíu thì phải",4
"Tủ lạnh ồn nhẹ. Hao điện xíu (cỡ 1.6-2 ký một ngày), ai ở trọ mà tiền điện 3.5-4k một ký nên cân nhắc. Nhân viên giao hàng không nhiệt tình. Trời mưa làm ướt hết vỏ thùng.",4
"Tủ mình mới mua hôm qua nhưng không thấy cánh quạt quay, tủ dưới không mát chút nào. Nhờ bộ phận liên quan hỗ trợ giúp mình sớm.",3
