content,labels
bạn ơi hôm_nay mình mở ta chơi bị thiếu 1 lá_bài sao_chổi của cửa_hàng nhựa,4
đã nhận được hàng nhưng sao ko có bộ_hình dán hả shop,4
Có 1 con chibi bị lõm mặt và có 1 vết rách trên bản_đồ Nhưng thế ít_ra cũng là tốt rồi,4
Sao nhận đồ_chơi mà ko thấy có hình gián của 12 cung hoàng_đạo,4
Tôi đặt vào 28/10/2018 nhưng giờ chừ chưa có hàng Quà đã về nhưng đồ chưa về là sao,4
Game vui thiết_kế khá tuy_nhiên giá 440 hơi đắt,4
vui_chơi rất thich càng đông người càng vui,4
Một trò_chơi của con_trẻ nhưng gắn_kết đc cả nhà,4
Bị thiếu 6 thùng hàng_không biết có chuyển bổ xung không,3
mk thấy trên web có tặng kèm theo ( sticker áo_thun ) mà khi giao về thì ko có,3
Tiki giao hàng cực nhanh chất_lượng tốt nhưng tại_sao lại ko có bộ lịch đi kèm,4
chị ơi nếu đặt trước rồi mà xóa tiki đi thì có được nhận đơn hàng ko ạ,4
Sản_phẩm thiếu sách hướng_dẫn sử_dụng hộp sản_phẩm không mới,3
Bộ_đồ_chơi rất hay và rất đáng để chơi cùng nhiều người,4
Bọn trẻ rất thích phù_hợp chơi đông vui nói_chung rất ok,4
Tiki em đặt trc hôm 11/11 mà dự_kiến giao là 19/11 mà bay giờ vẫn chưa thấy giao hàng,4
Sản_phẩm giao hơi chậm và ko có hình dán Nhưng hàng vẩn rất tốt nên cho 4 sao,4
Sao nói là tặng lịch mà ko có lịch cả áo nữa Còn bộ board game chơi rất vui,4
Hang chat luong nhung chua co hình dan cung hoang dao Huhu_Nhung ko sao choi rất vui,4
Tôi đã nhận hàng nhưng không nhận được lịch Pls xem_lại và gởi cho tôi nhé,3
Sp tốt chơi đơn_giản nhưng k gây chán Hài_lòng,4
Sản_phẩm khá tốt thôi cho trẻ_em chơi thì hợp_lý,4
tôi mua vào ngày 20/2 mà giao đến vào ngày 28/2,3
Broad game nhưng lối chơi khá hẹp không lôi quấn,3
Chơi rất vui và đồ rất chất_lượng nhưng lại kô có lịch là sao Tiki,4
bọn trẻ thích ổn,3
Bộ đồ chơi đẹp nhưng thiếu 1 lá bài,3
giao hàng nhanh hài_lòng sản_phẩm chưa sd nên chưa,3
Mua Board_Game này chơi khá là vui Tuy_nhiên giá hơi nặng túi một_tí,4
Vui_lòng gửi cho mình size áo S nha phần của mình mới nhận 1 11 chưa có áo,3
Mình chờ hàng giao mỏi_mòn luôn Đến hôm_nay vẫn chưa thấy giao hàng,3
Trò_chơi rất vui nhưng trước_mắt là thấy Tiki giao hàng lâu và trễ hạn,4
Con tôi rất thích bộ_đồ_chơi này,4
Trò_chơi thú_vị Con mình rất thích,4
Mình vừa mua 1 bộ xong nhưng không có xúc_xắc thì phải làm thế_nào,4
Trò_chơi này rất hay nhưng mà khi mua thì ko có lịch lúc trc,4
san pham dep bé rat thích tiki khong gui kèm áo_thun,4
mình nhận hàng rồi nhưng k có lịch kì vậy ak tiki,4
Mong tiki giao nhanh giúp giao hàng hơi lâu Tiki giúp mình giao nhanh tí,4
Chơi rất vui tuy_nhiên giao hàng hộp bị móp một_chút,4
chơi cũng khá vui,4
giao hang ngay luc tet luon xao ma nhan khi nao giao thi giao nhanh,3
giao thiếu áo bây_giờ làm_sao để mình nhận được áo,4
Hài_lòng,4
Tiki ơi sao bữa nay ko thấy giao bộ lớp_học mật_ngữ,4
Tiki oi tai sao minh lai khong nhan duoc lich,3
Sao e đặt_hàng đc 1 tuần r mà vẫn chưa có hàng ạ,3
Hang tot nhung giao lau qua noi la 3/1 den ma 15/1 moi den,4
huhu tiki giao nhanh được k ạ đợi mỏi_mòn ahuhuhu,3
Trong một ngày mà thay_đổi thời_gian giao hàng quá_trời mong Tiki xem lại và cho mình một thời_gian nhất_định để mình sắp_xếp thời_gian nhận hàng nhé,4
Giá hơi cao vì hộp to mà bên trong có mỗi 2 túi bài và 1 túi đồ + 1 xúc_xắc và 6 con nhân_vật + 1 map Đc cái hình đẹp Giá 380 k mà làm hộp mỏng quá Dày tí có phải hơn ko Đc cái áo tốt,3
Tiki ơi sao mua lớp_học mật_ngữ người_ta nói dự_kiến thứ ba sẽ giao nhưng giờ dự_Kiến thứ 6 hoặc thứ 7 là sao Mình mong Tiki thứ ba giao hàng cho mình nhé Cảm_ơn Tiki nhiều với_lại sao không có áo vậy,4
Tiki cho mình hỏi là hiện_nay có sản_phẩm bọc đựng bài nào đựng vừa các lá_bài trong bộ board game lớp_học mật_ngữ cuộc đua sao_chổi này không vậy,4
chừng nào tiki mới gửi hàng về vậy đặt từ thứ_sáu mà vẫn chưa thấy tiki nói cho mình biết ngày mấy tiki mới giao hàng vậy,3
Shop ơi bộ của minh hơi bị móp và thiếu một thùng đồ rách một lá bài mong_shop khắc_phục,4
Nếu tiki thiếu quà hoặc thùng đồ thì phải hoàn tiền minh mới đặt_hàng và phải đóng_gói cẩn_thận,3
chơi thì vui chỉ mỗi_tội quá mắc xin tiki giảm xuống khoảng 60 90 k nhé minh cám_ơn,4
tặng lịch mà không thấy có lịch đâu giao hàng chậm hơn các trang khác,3
Bo do chơi rất hay cực ki hai Long cam ổn Tiki rất nhiều,4
sao ko có lich phải có bọc bài nha tiki tiki kì quá,4
Kitty vào hàng lâu quá một tuần rồi sao không thấy hàng,4
co nhưng gì trong bộ_đồ_chơi Co bộ truyện_tranh ko,4
Tiki giúp em giao hàng nhanh nha mong tiki giao hàng nhanh ạ,4
ban oi chu nhat ban den nhe vao buoi sang 8 gio di nhe,4
đóng gói sơ_sài mua gần 3 tr tiền mà không được bỏ vào cái thùng cho nó đàng_hoàng quấn xung_quanh là xong làm hộp thiếc thò méo còn hộp giấy thì rách phần sữa thì oki,4
Sữa hsd còn 10 tháng hơi ngắn chac hàng ế nên mới sale,3
Đã nhận được hàng nhưng nước giặt loãng hơn rất nhiều so với những túi mình mua trước đấy,4
Mua về nhưng chưa dùng Giá rẻ so với ngoài thị_trường Còn chất_lượng thì ko biết thế_nào,4
Giao hàng nhanh tuy_nhiên mùi thơm quần_áo khá nồng bản_thân mình rất ko thích Cảm_nhận cá_nhân,4
Rất hài_lòng Sản_phẩm được đóng_gói cẩn_thận giao hàng đúng thời_gian thông_báo,4
lúc đặt_hàng báo_giá 195_000 đ giao trong thời_gian đang còn khuyến_mãi mà lúc nhận là 215_000 đ,3
Muốn hương Downy mới Lại nhận được hương Downy khử mùi,4
Giá bình_thường nhưng giao hàng rất OK cẩn_thận và nhanh,4
rat hai long giao nhanh bao_bọc cẩn_thận sẽ ủng_hộ tiki tiếp,4
Giao hàng nhanh 2 túi nước giặt được đóng_gói cẩn_thận,4
Nên mua bịch to hơn Bịch này bé thật Không để_ý trước khi mua,3
Giao hàng nhanh hàng chất_lượng bao_bì mới đóng_gói đẹp,3
Hàng đúng chất_lượng nhưng tiki giao hàng 2 h nhưng trễ hơn,4
Hài_lòng,4
Giao hàng lâu gần 1 tuần hộp hơi cũ và rỉ sét phần đế chắc nằm kho gần 1 năm vì hạn sử_dụng 2 năm nhưng đã qua 1 năm Mọi thứ bên trong khui ra dùng cái đã sẽ chi_tiết hơn,3
Giao hàng nhanh đúng_hạn rất chuyên_nghiệp Tuy_nhiên khi mở_hàng tôi mua 3 hộp sữa thì một hộp bị móp bên cạnh Hộp carton vận_chuyển hàng hoàn_toàn bình_thường do_đó ko phải lỗi do vận_chuyển Hàng bị móp vẫn được giao cho khách,3
Sữa ngon dễ uống Mong_shop hoặc tiki khai_thác thêm sản_phẩm sữa ensure chính hãng phong_phú chủng_loại hơn ( vì chỉ thấy hàng ít ngọt nhiều còn hàng hương vani hương lúa_mạch không có chữ ít ngọt thì ít địa_chỉ bán trên tiki ) Cần giao hàng đúng hẹn hơn,4
không đúng hàng lắm mình đặt loại ít đường mà giao loại bình_thường nhưng thôi lỡ rồi,4
Tôi đặt loại ít đường nhưng Tiki giao loại bình_thường Đề_nghị ktra kĩ hàng trc khi giao,3
Tôi đã từng mua sản_phẩm này và dùng rất tốt Tuy_nhiên không hiểu vì lý_do gì mà đợt này nhìn vô viên thuốc rất ít phần thuốc màu trắng mà gián sẽ ăn Thường thì phần thuốc trắng đó sẽ bao quanh hình_tròn của viên thuốc nhưng đợt này chỉ có chút_xíu lớn hơn hạt bắp Thất_vọng quá,3
Mình đã mua 2 lần sản_phẩm này và thấy hiệu_quả nên mới gửi đánh_giá Mỗi khi thấy gián xuất_hiện mình bóc rời từng viên ra và để mỗi phòng vài_viên ( tùy phòng to / nhỏ mà để 1 hay 2 3 viên ) Vài ngày sau sẽ thấy gián chết để dọn đi Viên này không có mùi gì các bạn nhé Khoảng hơn 1 tháng thì mình vứt_bỏ Cho đến khi thấy gián xuất_hiện trở_lại thì dùng tiếp chứ mình không dùng liên_tục,4
Quá ổn Nhà mình mới dùng 4 viên ở nhà_bếp mà 2 tuần nay đã giảm hẳn lượng gián Tuy_nhiên thiếu phần giấy hướng_dẫn nên phải lên Tiki đọc kỹ phần miêu_tả Mình có câu hỏi là không biết_bao_nhiêu lâu thì nên thay 1 lần các viên này,4
Hộp đựng bao_bì sản_phẩm chất_lượng mua về tối mình đặt luôn thấy là trong phòng không còn con nào xuất_hiện sáng ra thấy có 2 em ngoắc ngoắc rồi hy_vọng là không còn thấy tụi nó nữa,4
mới đặt mua nên chưa biết tác_dụng ntn giao hàng nhanh nhưng thuốc diệt_chuột của thương_hiệu này rất hiệu_quả k còn 1 con hy_vọng diệt gián cũng như vậy,4
có diệt được gián nhưng không hiệu_quả như loại mình đã mua lần trước lượng thuốc trong từng hộp cũng ít,3
Mặt dù ko chết nhiều như qc nhưng cũng kha_khá Phải có cái này thì gián nó mới bớt ko thì quá_trời,4
Gián ít xuất_hiện hơn 2 3 ngày thấy vài con chết ngã rạp mừng lắm Nỗi ám_ảnh mang tên gián đã bớt kinh_khủng,4
Hàng giao nhanh đóng_gói kỹ Đã nhận hàng nhưng chưa sử_dụng nên 0 biết nó có diệt được gián 0 nữa,4
Cho mình hỏi có phảo tháo nắp ra ko hay cứ để từng hộp như_thế Gián cũng chết nhưng ko thấy đc như mong_đợi,3
đóng gói cẩn_thận đang dùng thử chưa biết chất_lượng ra sao,4
Nội_địa nhật mà xuất_xứ trung_quốc Cũng thấy vài con gián lăn_quay cạnh viên thuốc Tạm ổn,3
Cùng 1 sản_phẩm mà giá này giá khác chán Hiệu_quả khá,3
đặt thuốc rồi mà sao chưa thấy em gián nào hi_sinh hết vậy ta,3
Khá tốt gián ăn thì có khả_năng chết gián ko ăn chỉ ngửi thì khoẻ hơn,4
Rất tốt nhưng sản_phẩm có_vẻ không chịu được ẩm nên lên mốc,4
Chưa thấy con gián nào chết nhưng giao hàng rất nhanh,3
Không thấy hiệu_quả lắm vì mình ko thấy gián chết,3
Nếu dán ăn thì chết ko ăn thì sống Mà cũng diệt đc kha_khá,4
Tốt sau 1 tuần thấy nhiều xác gián,4
Đây là lần thứ hai tôi mua sản_phẩm này,4
chiều bỏ sáng_mai thấy gián chết xài cũng ok,4
Cũng hên_xui có_vẻ đỡ tý,3
Hàng chưa xài giao hàng hài_lòng,4
xài ok bớt gián,4
tuyệt,4
Sp ok,4
tốt,4
Đóng_gói sơ_sài tạm chấp_nhận,4
Sản_phẩm đúng như mô_tả to rộng tương_đối dày_dặn màu_sắc tươi_vui đẹp_mắt Tuy_nhiên mẫu họa tiết mình nhận được là hình cá_voi chỉ có 2 tông màu xanh lá và xanh_dương trên nền trắng_Họa_tiết này không giống với những mẫu trong hình mô_tả sản_phẩm Nhà cung_cấp cần mô_tả sát thực mẫu_mã hiện đang cung_cấp,4
hàng k đúng trong ảnh nên k biết đánh_giá chất_lượng như thế_nào nhưng khăn mình nhận đc thì mềm chất_lượng ok qua mấy lần giặt chỉ hơi xù một_chút thôi k bị nhăn,4
Tiki giao hành nhanh hơn dự_kiến họa tiết khăn không giống các mẫu trên mô_tả nhưng hình cũng nhẹ_nhàng đáng yêu Khăn không dày_dặn lắm nhưng gấp lại để gối_đầu cho bé sơ_sinh thì rất êm,4
hài_lòng về sản_phẩm chỉ tiếc k dc chọn mầu con mình là con_gái mà dc nhận toàn xanh còn k hài_lòng về tiki vì giao hàng chậm hơn thời_gian hẹn 2 ngày mà k thông_báo đến khách,4
sản_phẩm mình nhận khá hài_lòng chất đẹp giá cũng xinh mỗi tội khăn 1 lớp thôi chứ được 2 lớp thì quá là ok luôn khuyên mn nên mua nhé,4
Màu giao ngẫu_nhiên cũng tươi_sáng có kèm khẩu_trang nhỏ xinh tuy_nhiên hơi mỏng nhưng với giá 65 k thì như vậy cũng ok rồi,4
Chất khăn_đẹp dày to như mô_tả nhưng tiếc cái là màu giao ngẫu_nhiên MÌnh nhận được mẫu hoa_hồng mẫu này có lớp ẩn màu vàng nhạt nhìn như khăn bị ố,4
Hoa_văn đẹp mỗi khăn có tặng thêm khẩu_trang cho bé khá dễ_thương chưa giặt và chưa xài nên chưa biết chất_lượng sao,4
Khăn to mềm đã mua e cái để tắm bé và đặt thêm 3 cái để dành quấn bé sau_này không quấn nữa thì để_dành làm khăn_tắm cho bé và anh_trai luôn,4
hàng đẹp như hình giao nhanh tuy_nhiên có 1 chút lỗi chỉ ở góc khăn nên nhìn kg đc như_ý lắm hy_vọng sẽ mua đc món hàng như_ý sẽ ủng_hộ Tiki nhiều hơn,4
Giỏ khi nhận bị nứt nắp Ngoài điểm trừ này thì giỏ nhựa rất đẹp,3
Tạm ổn nhưng không mềm mịn bằng khăn Aden mình mua lần trước nhưng vì giá rẻ hơn nên thôi cũng tạm chấp_nhận được,3
Khăn ko được mềm lắm đâu chỉ đc cái to thôi Nếu dùng thì hơi thô thô mà ko cứng quá mà ko giống so vs tưởng_tượng về khăn em bé,3
Hang giong nhu hình minh thích nhung mau rực ro hon nhung thoi mau nay cung dc lan dau dat hang trên Tiki nhung ko bi that vong,4
Khăn_đẹp hơn hình quảng_cáo Dầy dặn thấm hút tốt đóng_gói cẩn_thận Khẩu_trang tặng kèm dễ_thương,4
Chất sờ mát nhưng không thích màu lắm Giá có talk chat với shop trên sản_phẩm thì tốt vì sẽ nhắn_shop,3
Chất_lượng khăn chỉ đạt mức trung_bình Chất vải thô khô không mịn_màng và mềm_mại mặc_dù đã giặt hết chất hồ,3
Khăn_tắm dễ_thương quá lại to hơn mình dự_tính nên làm mền mỏng đắp cho con yêu luôn Mình thích tiki lắm Tks nhiều nha,4
Khổ khăn rộng thỏa mái Mình mua 3 cái thì 3 chất_liệu từ cứng đến mềm khăn ưng_ý nhất thì bị dơ giặt ko sạch nổi,3
Khăn gửi mình hoạ_tiết rất dể thương Nhưng mình đáng_giá chỉ 4 sao vì nó dầy dặn như mình nghỉ Khăn khá là mỏng,4
Chất_lượng không giống mua ở shop Sợi cứng hơn rất nhiều Chắc do rẻ hơn xíu nên vậy Tiền nào của đó thôi,3
Nghiệm ra rằng hàng thời_trang hàng liên_quan đến vải_sợi thì ko nên mua trên tiki chỉ nên mua đồ ăn hóa_mỹ_phẩm sách,3
So với giá thì tạm chấp_nhận Khăn không mềm như tưởng_tượng hơi ráp có kháng_khuẩn không thì mình chưa biết,3
Chất_lượng khăn không thích Dùng rất rát da em bé Đã từng mua giá tương_tự ở shopee nhưng chất_lượng ok lắm,3
Giá đi đôi chất_lượng Khăn hơi thô_độ mềm vừa Màu_sắc ok Mh dùng làm khăn_tắm bé sau khi bé dc 3 tháng,3
Hàng order trên Tabao_Tớ cứ tưởng hàng VN mà biết trên Tabao tớ cũng đã ko mua rùi có_thể thể tự order được rẻ 1/3,3
Giao đúng thời_gian đã ghi Đóng_gói cẩn_thận nhưng khăn hơi mỏng Quà tặng khẩu_trang thì nhỏ xí giống như tặng cho có,4
Vãi tạm ổn hơi thất_vọng về màu_sắc màu quá tối và,3
đọc nhiều nhận_xét trái chiều nhưng khi nhận hàng mình thấy chất_lượng cũng đc mềm_mại có_điều là hơi nhăn nh,4
Mình mua cho bea trai mà giao màu hồng nên trừ 1 sao mẫu đẹp chứ thấm hút không tốt lắm,4
vải mềm nhưng chỉ có 1 lớp nên hơi mỏng khăn_tắm phải ít_nhất 2 lớp dùng mới ok,4
sản_phẩm tạm đc vải không tốt bằng loại 100 k m mua ở tiệm nên giá này là hợp_lý,4
giao màu ngẫu_nhiên nhưng màu nhận được k trùng mẫu nào mà shop giới_thiệu khăn_đẹp nhưng hơi mỏng có 1 lớp thôi,3
Sp khá ổn to đẹp dùng tắm hoặc quấn bé ok Mới khui mùi hơi nồng nên phải giặt kĩ rồi dùng,4
Khăn to rộng_rãi thấm hút Ok_Shop xem dùm mình vì còn sót 1 đơn mãi chẳng thấy giao,4
Màu đẹp vải ko được mịn như mình nghĩ cũng phù_hợp với giá tiền,3
sản_phẩm đẹp vải tốt hoa_văn dễ_thương nói_chung là mình thấy ổn,4
sản_phẩm chua dùng nhưng thấy chất_liệu ok với giá mỗi tôi mua hai cái k gửi giùm hai màu mà chỉ 1 màu,4
Hàng ko mềm như hình Mình có mua 1 vài bộ quần_áo và khăn có chất_liệu tương_tự nhưng mềm hơn hẳn,3
Khăn_đẹp giá rẻ hợp_lý mình rất ưng_Ý vì sự uy_tín này giao hàng nhanh,4
Vừa cho trẻ sơ_sinh Giá_bán hợp_lý Buồn vì không có đuốc chọn màu,3
Màu_sắc tươi sáng đẹp Mình mới giặt 1 lần chưa dùng nhưng thấy có_vẻ không mềm như cotton,4
Nhưng cũng tạm chấp_nhận được mọi người ạ Cho đủ 50 ký tự,4
Giao hàng ok khăn_đẹp nhưng mỏng ko giống hình_ảnh minh_họa cảm_ơn Tiki,3
chất_lượng ổn dễ sử_dụng màu_sắc_đẹp Hài_lòng vừa đủ nhu_cầu hợp với giá tiền,4
Tốt khăn mềm êm đã Khẩu_trang nhỏ cùng chất_liệu cho mấy bạn nhỏ,4
Vải mềm nhưng sờ cảm_giác không thích lắm Sờ nghe hơi ráp Được trong tầm giá,3
Giao hàng nhanh tuy_nhiên hộp bọc bị bóp_méo dúm_dó,4
Hài_lòng tuy sợi vải khá mỏng dễ bị rút sợi_Họa_tiết sản_phẩm dễ_thương,4
Khăn mền mại hình_ảnh in trên khăn dễ_thương,4
Hình_như ko phải vải_sợi tre thì phải chỉ là vải ni_lông thui í,3
Khăn mỏng so với mua ngoài cửa_hàng và ko có tem mac rõ_ràng,3
mẫu đẹp phù_hợp cho bé mình rất ưng_ý,4
chất_lượng tốt dùng quấn em bé được mỏng hơn khăn_tắm xô dùng cho trẻ_em,4
Sản_phẩm hơi mỏng so với mong_đợi mình nghĩ nó phải dày_dặn hơn chút,3
hài_lòng khan vừa bự vải thì mịn màu_sắc lại đẹp rất OK,4
Khăn to mềm nhưng giao màu mình k thích Màu nhìn thấy cũ,3
Chất_liệu vải bình_thường k siêu mềm như quảng_cáo,4
Vì đã từng mua loại khăn sợi tre Biết nó rất mềm Nhưng sản_phẩm k như vậy,3
Sản_phẩm phù_hợp giá tiền có tặng khẩu_trang cho bé khá dễ_thương,4
Không hai long Minh mua 1 cái o shoop con cung_giá 80 k rat ọk ko mua hang tren mang nua,3
Khăn màu_sắc dễ_thương giặt xong vẫn mềm_mại,4
Khăn hơi mòng so với hình_ảnh màu cũng kém tươi xài tạm được,3
Hơi mỏng nhưng chất mát dùng ok,4
Giao đúng hình màu_sắc chất_lượng tạm được,4
Khăn to mau sắc_đẹp dễ sử_dụng khi tắm bé bền ko thì chưa biet,4
Khăn nhận hơi bẩn có nhiều vết ố vàng Khăn1 lớp nên hơi mỏng,3
khăn to hơi mỏng nhìn_chung ổn với tầm giá giao hàng nhanh,4
Khăn to màu dẹp nhưng thâm hút chua dc tốt Thích nhất cách gói hàng của Tiki,4
chất đẹp tuy_nhiên mình mua 2 chiếc thì gửi 2 màu giống nhau,4
Khăn to và mềm nhưng xuất xư từ Trung_Quốc nên không hài_lòng lắm,3
đẹp loại này mỏng phù_hợp vs giá tiền nv gh nhiệt_tình,4
Chất_liệu không mềm như mình nghĩ nhưng thấm hút tốt,4
Đi tặng nên không biết thế_nào hôm về thì thấy chất cũng OK,3
Khăn hoạ_tiết rất xinh mềm Sẽ ủng_hộ lần sau,4
Màu_sắc_đẹp họa tiết dễ_thương vải đẹp khăn khá to,4
Giao màu ngẫu_nhiên Không có cái nào giống mẫu Thks,3
Đóng_gói đẹp Cẩn_thận Khăn to đẹp sai cũng Ok,4
Hàng đẹp tôi rất thích khăn_tắm cho bé vì nó mềm_mại,4
sản_phẩm so vs giá_thành là hơi đắt vì vẫn sổ_lông và bụi,4
Khăn mềm có tặng thưem khẩu_trang cho bé,4
Hơi mỏng so với suy_nghĩ nhưng nói_chung là tạm ổn,3
Chất_lượng phù_hợp với giá tiền,3
Sản_phẩm tốt mềm_mại tốt Cám ỏn nhiều,4
Khăn rộng nhưng quá mỏng ko như mong_đợi,3
Hàng dày lắm dùng mùa đông rất thích,4
Khăn rộng hoạ_tiết dt Nói_chung xài ok,4
Màu đẹp nhìn xinh để xài coi sao ngé,4
Lần mua thứ 2 tiếp_tục hài_lòng,4
mau dep mong nhe giat mau kho Tham_hut khong tot lam,4
hàng giao nhanh sản_Phẩm ok,4
Hàng đẹp OK mình đã đặt thêm 1 cái,4
Khăn thì ok mà cái khẩu_trang kỳ quá,3
cũng tạm được Vải không đẹp lắm,3
Ko thấm nước lắm,3
sản_phẩm ổn có điều hơi mỏng,4
mềm_mại và phù_hợp với em bé giao hàng đúng yêu_cầu,4
màu thì hơi tối vãi thì ok,4
hàng đẹp khăn to sờ mướt nói_chung là hài_lòng,4
Y_như hình sài ok,3
hang cung ok va vua voi tui tien,4
trung_bình,3
hài_lòng,3
mỏng,3
mình mua kèm gối cao_su non đóng_gói cẩn_thận khăn to mềm nhưng họa tiết ko sinh_động lắm bé mình bé gái thích màu hồng nhưng ko dc lựa màu hichic tặng kèm khẩu_trang OK khăn ko có nhãn nên ko biết hiệu nào luôn,4
Mình đặt 1 mẫu sợi cotton và 1 mẫu sợi tre này nhưng hàng giao y_chang nhau 1 tem là cotton và 1 tem là sợi tre Mẫu sợi cotton cũng không đúng hình_mẫu ( không phải màu ngẫu_nhiên ),3
Khăn mềm mịn như quảng_cáo hơi mỏng dùng tốt Hài_lòng với sản_phẩm Tuy_nhiên có 1 khăn bị lỗi chỉ dệt ( xem phía dưới của khăn màu hồng trong hình ),4
cho em hỏi khăn này mấy lớp ạ giặt có nhăn ko ạ nhờ_shop tư_vấn giúp em,4
Với mình thì khăn hơi mỏng khẩu_trang xinh,4
Chưa sử_dụng nên chưa đánh_giá được chất_lượng Hàng lần này vận_chuyển quá chậm mình đã phải mua ở hàng tạp_hoá về dùng vì ko chờ được nữa,4
vội qá nên hk chụp lại ảnh đc vì lười đi siu thj nên lần đầu ord bach_hoá trên tiki nói tom lại là ok lắm,4
giao hàng nhanh Tuy_nhiên giao thiếu quà tặng là khăn_tắm ( nếu quà tặng km có giới_hạn thì vui_lòng note lại cho KH ),4
Đăng hình chụp hình và ghi bán trên 2 sản_phẩm là 2 4 lit / 1 túi nhưng khi giao chỉ có 2 3 lit / 1 túi Sản_phẩm đóng_gói tốt,4
mình nhận hàng ko có hàng tặng Tiki ktra dùm em nhé em càm ơn nha,4
ghẻt nhất là dán băng keo đã quấn giấy nilong rồi dán băng keo chi cho bẩn,4
Mua 2 4 l Nhưng giao hàng mình nhâpn chỉ có 2 3 l là sao shop,4
nói_chung thì ok xài hoiif giờ canh sale mua được giá tốt thôi đóng_gói cận thận giao hàng nhanh,3
san phẩm đóng_gói chắcc chắn con được tặng thêm chảo va miễn ship nữa tuyệt_vời,4
Quang cao 2 4 lit nhưng trên bao_bì chỉ 2 3 lit và hơi đáng tiếc là ko có quà tặng như hình_ảnh,4
Thời_gian giao hàng chấp_nhận được chất_lượng chắc phải chờ tg tạm cho 4 sao,4
Hình quảng_cáo của Tiki là 2 4 lit nhưng khi nhận thì là gói nước xả 2 3L,4
thông_tin khi mua hàng là 2 4 l / túi ngưng thực_tế tôi chỉ nhận bich 2 3 l,4
chưa xài nhưng chắc OK vì nó là sản_phẩm CTY đàng_hoàng,4
giao hàng nhanh đúng hàng sau không có tặng chảo,4
Đặt 2 sản_phẩm 2 4 l / túi nhưng khi nhận chỉ là 2 3 l / túi Chờ phản_hồi của tiki Có khắc_phục cho Khách bằng cách đổi đúng sản_phẩm đã đặt không,3
cho mua tối_đa 2 bịch thì làm_sao đủ 899 k để nhận khuyến_mãi Không_lẽ mua 2 size khác nhau cho bé Cái này chỉ hỗ_trợ đại_lý gom hàng thôi,4
ok thoáng mát,4
Mình đặt_hàng hôm_qua có áp_dụng chương_trình tặng quà gối_ôm cây thông Trước khi đặt mua mình đã ktra rất kỹ là có tặng kèm quà mình nhấp vào còn có hình là gối_ôm cây_mua 1 chai xả nhưng giỏ hàng hiện rõ 2 món 1 là chai nước xả và 1 là gối_ôm cây thông Mình mua cốt để lấy gối_ôm tặng bé nhưng hôm_nay nhận hàng chỉ có chai nước xả Thậm_chí k có bill hàng luôn Mình đã mua hàng rất nhiều lần rồi lần đầu thấy tiki k kèm bill hàng và quà như thế này ạ Mong tiki xem_xét,3
Mình chưa dùng nên chưa có sự đánh_giá về chất_lượng sản_phẩm Nhưng hơi thắc_mắc về cách đóng_gói sản_phẩm của tiki Tsao hàng cực_kỳ dễ vỡ mà ko đc tiki bao_bọc cẩn_thận hơn như bọc xốp nổ để chống vỡ chẳng_hạn Trừ 1 sao ),4
Comfort mùi thơm dịu xả vãi mềm rất ưng_ý lúc mua có kèm quà tặng khăn tre nhưng đến nay cả tháng vẫn chưa thấy quà tặng đâu mong tiki xem_lại để quà tặng thì phải có giao chứ,4
Đăng có quà khuyến_mãi mà khi nhận k có gì cả Buồn cũng đã đọc comment của người khác rồi mà cũng hy_vọng đợt mới sẽ có quà khuyến_mãi Chất_lượng hàng thì đúng hãng,3
Mình mua đợt sale với giá 181 k Lâu_lâu mới canh được dịp giảm giá cứ nghĩ sản_phẩm sắp hết date nhưng không date mới chất_lượng thì khỏi bàn_cãi rồi Rất hài_lòng,4
Mình thấy giao hàng oke rồi mà sao xài nhiều nilong quấn quanh quá_cỡ 2 m bọc nilong ấy chứ Tiki nên nghĩ cách nào thân_thiện môi_trường hơn xíu,4
mới đặt hôm 23 hnay 25 nhận dc mình đặt 2 thùng dc tặng 2 khăn_tắm cho bé nhưng sao k có cái nào vậy shop,3
Nước xả comfort dành cho da nhạy_cảm là dòng comfort mình thích nhất mùi nhẹ_nhàng lại lưu lâu_Lâu_lâu lấy quần_áo ra vẫn phảng_phất hương nhẹ_nhàng Can lớn đã chắc_chắn rồi mà tiki vẫn quấn thêm lớp nilong rất rất cẩn_thận ) ),4
Dù có nhiều loại nhưng cảm_giác rằng đây là mùi đặc_trưng Đóng_gói có ghi_chú cẩn_thận,4
Sản_phẩm dùng mềm vải tốt đóng_gói cẩn_thận rất phù_hợp cho bạn nào có con nhỏ,4
Một can bị đổ ra ngoài Chắc do vc lần sau shop chú_ý hơn nhé,4
Giao hàng nhanh nhưng hơi buồn xíu vì mua xong hôm sau có chương_trình quà tặng Chất_lượng tốt,4
Chắc tại khuyến_mãi nhiều nên ko dc đậm_đặc như bình_thường,3
Rẻ và giao hàng nhanh ủng_hộ thêm mỗi cái ko có tặng quà kèm,4
Nước xả thơm xài phù_hợp cho da bé Đợt trước mua đã rẻ nay còn rẻ hơn nữa hihi,4
Hương_thơm thoang_thoảng nhè nhẹ_Mình mua về dùng cho con nhà mình còn cá_nhân không thích mùi này lắm,4
giao hàng nhanh đóng_gói kỹ nhưng vẫn bị trào ra 1 ít,4
xả k thơm bằng gói mua_lẻ,4
nước xả thơm nhưng lỏng quá vì_thế cho 3 sao nhé,3
mùi thơm giao hàng hơi chậm,4
ok,4
